VarName,Value
"OutIn[a04,a17]",1.0
"OutIn[a04,a18]",1.0
"OutIn[a04,a19]",1.0
"OutIn[a04,a20]",1.0
"OutIn[a04,a21]",1.0
"OutIn[a04,a22]",1.0
"OutIn[a04,a23]",1.0
"OutIn[a04,a24]",1.0
"OutIn[a04,a25]",1.0
"OutIn[a04,a26]",1.0
"OutIn[a04,a27]",1.0
"OutIn[a04,a28]",1.0
"OutIn[a04,a29]",1.0
"OutIn[a04,a30]",1.0
"OutIn[a04,a31]",1.0
"OutIn[a04,a32]",1.0
"OutIn[a04,a33]",1.0
"OutIn[a04,a34]",1.0
"OutIn[a04,a35]",1.0
"OutIn[a05,a01]",0.0
"OutIn[a05,a02]",0.0
"OutIn[a05,a03]",0.0
"OutIn[a05,a04]",0.0
"OutIn[a05,a05]",0.0
"OutIn[a05,a06]",0.0
"OutIn[a05,a07]",0.0
"OutIn[a05,a08]",1.0
"OutIn[a05,a09]",0.0
"OutIn[a05,a10]",1.0
"OutIn[a05,a11]",1.0
"OutIn[a05,a12]",1.0
"OutIn[a05,a13]",0.0
"OutIn[a05,a14]",1.0
"OutIn[a05,a15]",0.0
"OutIn[a05,a16]",0.0
"OutIn[a05,a17]",0.0
"OutIn[a05,a18]",0.0
"OutIn[a05,a19]",0.0
"OutIn[a05,a20]",0.0
"OutIn[a05,a21]",0.0
"OutIn[a05,a22]",0.0
"OutIn[a05,a23]",0.0
"OutIn[a05,a24]",1.0
"OutIn[a05,a25]",0.0
"OutIn[a05,a26]",1.0
"OutIn[a05,a27]",0.0
"OutIn[a05,a28]",0.0
"OutIn[a05,a29]",0.0
"OutIn[a05,a30]",0.0
"OutIn[a05,a31]",0.0
"OutIn[a05,a32]",0.0
"OutIn[a05,a33]",0.0
"OutIn[a05,a34]",0.0
"OutIn[a05,a35]",0.0
"OutIn[a06,a01]",0.0
"OutIn[a06,a02]",0.0
"OutIn[a06,a03]",0.0
"OutIn[a06,a04]",0.0
"OutIn[a06,a05]",1.0
"OutIn[a06,a06]",0.0
"OutIn[a06,a07]",1.0
"OutIn[a06,a08]",1.0
"OutIn[a06,a09]",0.0
"OutIn[a06,a10]",1.0
"OutIn[a06,a11]",1.0
"OutIn[a06,a12]",1.0
"OutIn[a06,a13]",1.0
"OutIn[a06,a14]",1.0
"OutIn[a06,a15]",0.0
"OutIn[a06,a16]",1.0
"OutIn[a06,a17]",0.0
"OutIn[a06,a18]",1.0
"OutIn[a06,a19]",0.0
"OutIn[a06,a20]",0.0
"OutIn[a06,a21]",0.0
"OutIn[a06,a22]",0.0
"OutIn[a06,a23]",1.0
"OutIn[a06,a24]",1.0
"OutIn[a06,a25]",1.0
"OutIn[a06,a26]",1.0
"OutIn[a06,a27]",0.0
"OutIn[a06,a28]",0.0
"OutIn[a06,a29]",1.0
"OutIn[a06,a30]",0.0
"OutIn[a06,a31]",0.0
"OutIn[a06,a32]",1.0
"OutIn[a06,a33]",0.0
"OutIn[a06,a34]",0.0
"OutIn[a06,a35]",1.0
"OutIn[a07,a01]",0.0
"OutIn[a07,a02]",0.0
"OutIn[a07,a03]",0.0
"OutIn[a07,a04]",0.0
"OutIn[a07,a05]",0.0
"OutIn[a07,a06]",0.0
"OutIn[a07,a07]",0.0
"OutIn[a07,a08]",1.0
"OutIn[a07,a09]",0.0
"OutIn[a07,a10]",1.0
"OutIn[a07,a11]",1.0
"OutIn[a07,a12]",1.0
"OutIn[a07,a13]",1.0
"OutIn[a07,a14]",1.0
"OutIn[a07,a15]",0.0
"OutIn[a07,a16]",0.0
"OutIn[a07,a17]",0.0
"OutIn[a07,a18]",0.0
"OutIn[a07,a19]",0.0
"OutIn[a07,a20]",0.0
"OutIn[a07,a21]",0.0
"OutIn[a07,a22]",0.0
"OutIn[a07,a23]",0.0
"OutIn[a07,a24]",1.0
"OutIn[a07,a25]",0.0
"OutIn[a07,a26]",1.0
"OutIn[a07,a27]",0.0
"OutIn[a07,a28]",0.0
"OutIn[a07,a29]",1.0
"OutIn[a07,a30]",0.0
"OutIn[a07,a31]",0.0
"OutIn[a07,a32]",0.0
"OutIn[a07,a33]",0.0
"OutIn[a07,a34]",0.0
"OutIn[a07,a35]",0.0
"OutIn[a08,a01]",0.0
"OutIn[a08,a02]",0.0
"OutIn[a08,a03]",0.0
"OutIn[a08,a04]",0.0
"OutIn[a08,a05]",0.0
"OutIn[a08,a06]",0.0
"OutIn[a08,a07]",0.0
"OutIn[a08,a08]",0.0
"OutIn[a08,a09]",0.0
"OutIn[a08,a10]",0.0
"OutIn[a08,a11]",0.0
"OutIn[a08,a12]",0.0
"OutIn[a08,a13]",0.0
"OutIn[a08,a14]",0.0
"OutIn[a08,a15]",0.0
"OutIn[a08,a16]",0.0
"OutIn[a08,a17]",0.0
"OutIn[a08,a18]",0.0
"OutIn[a08,a19]",0.0
"OutIn[a08,a20]",0.0
"OutIn[a08,a21]",0.0
"OutIn[a08,a22]",0.0
"OutIn[a08,a23]",0.0
"OutIn[a08,a24]",0.0
"OutIn[a08,a25]",0.0
"OutIn[a08,a26]",0.0
"OutIn[a08,a27]",0.0
"OutIn[a08,a28]",0.0
"OutIn[a08,a29]",0.0
"OutIn[a08,a30]",0.0
"OutIn[a08,a31]",0.0
"OutIn[a08,a32]",0.0
"OutIn[a08,a33]",0.0
"OutIn[a08,a34]",0.0
"OutIn[a08,a35]",0.0
"OutIn[a09,a01]",0.0
"OutIn[a09,a02]",0.0
"OutIn[a09,a03]",0.0
"OutIn[a09,a04]",0.0
"OutIn[a09,a05]",1.0
"OutIn[a09,a06]",0.0
"OutIn[a09,a07]",1.0
"OutIn[a09,a08]",1.0
"OutIn[a09,a09]",0.0
"OutIn[a09,a10]",1.0
"OutIn[a09,a11]",1.0
"OutIn[a09,a12]",1.0
"OutIn[a09,a13]",1.0
"OutIn[a09,a14]",1.0
"OutIn[a09,a15]",0.0
"OutIn[a09,a16]",0.0
"OutIn[a09,a17]",0.0
"OutIn[a09,a18]",1.0
"OutIn[a09,a19]",0.0
"OutIn[a09,a20]",0.0
"OutIn[a09,a21]",0.0
"OutIn[a09,a22]",0.0
"OutIn[a09,a23]",1.0
"OutIn[a09,a24]",1.0
"OutIn[a09,a25]",1.0
"OutIn[a09,a26]",1.0
"OutIn[a09,a27]",0.0
"OutIn[a09,a28]",0.0
"OutIn[a09,a29]",1.0
"OutIn[a09,a30]",0.0
"OutIn[a09,a31]",0.0
"OutIn[a09,a32]",1.0
"OutIn[a09,a33]",0.0
"OutIn[a09,a34]",0.0
"OutIn[a09,a35]",1.0
"OutIn[a10,a01]",0.0
"OutIn[a10,a02]",0.0
"OutIn[a10,a03]",0.0
"OutIn[a10,a04]",0.0
"OutIn[a10,a05]",0.0
"OutIn[a10,a06]",0.0
"OutIn[a10,a07]",0.0
"OutIn[a10,a08]",0.0
"OutIn[a10,a09]",0.0
"OutIn[a10,a10]",0.0
"OutIn[a10,a11]",0.0
"OutIn[a10,a12]",0.0
"OutIn[a10,a13]",0.0
"OutIn[a10,a14]",0.0
"OutIn[a10,a15]",0.0
"OutIn[a10,a16]",0.0
"OutIn[a10,a17]",0.0
"OutIn[a10,a18]",0.0
"OutIn[a10,a19]",0.0
"OutIn[a10,a20]",0.0
"OutIn[a10,a21]",0.0
"OutIn[a10,a22]",0.0
"OutIn[a10,a23]",0.0
"OutIn[a10,a24]",0.0
"OutIn[a10,a25]",0.0
"OutIn[a10,a26]",0.0
"OutIn[a10,a27]",0.0
"OutIn[a10,a28]",0.0
"OutIn[a10,a29]",0.0
"OutIn[a10,a30]",0.0
"OutIn[a10,a31]",0.0
"OutIn[a10,a32]",0.0
"OutIn[a10,a33]",0.0
"OutIn[a10,a34]",0.0
"OutIn[a10,a35]",0.0
"OutIn[a11,a01]",0.0
"OutIn[a11,a02]",0.0
"OutIn[a11,a03]",0.0
"OutIn[a11,a04]",0.0
"OutIn[a11,a05]",0.0
"OutIn[a11,a06]",0.0
"OutIn[a11,a07]",0.0
"OutIn[a11,a08]",0.0
"OutIn[a11,a09]",0.0
"OutIn[a11,a10]",0.0
"OutIn[a11,a11]",0.0
"OutIn[a11,a12]",0.0
"OutIn[a11,a13]",0.0
"OutIn[a11,a14]",0.0
"OutIn[a11,a15]",0.0
"OutIn[a11,a16]",0.0
"OutIn[a11,a17]",0.0
"OutIn[a11,a18]",0.0
"OutIn[a11,a19]",0.0
"OutIn[a11,a20]",0.0
"OutIn[a11,a21]",0.0
"OutIn[a11,a22]",0.0
"OutIn[a11,a23]",0.0
"OutIn[a11,a24]",0.0
"OutIn[a11,a25]",0.0
"OutIn[a11,a26]",0.0
"OutIn[a11,a27]",0.0
"OutIn[a11,a28]",0.0
"OutIn[a11,a29]",0.0
"OutIn[a11,a30]",0.0
"OutIn[a11,a31]",0.0
"OutIn[a11,a32]",0.0
"OutIn[a11,a33]",0.0
"OutIn[a11,a34]",0.0
"OutIn[a11,a35]",0.0
"OutIn[a12,a01]",0.0
"OutIn[a12,a02]",0.0
"OutIn[a12,a03]",0.0
"OutIn[a12,a04]",0.0
"OutIn[a12,a05]",0.0
"OutIn[a12,a06]",0.0
"OutIn[a12,a07]",0.0
"OutIn[a12,a08]",0.0
"OutIn[a12,a09]",0.0
"OutIn[a12,a10]",0.0
"OutIn[a12,a11]",0.0
"OutIn[a12,a12]",0.0
"OutIn[a12,a13]",0.0
"OutIn[a12,a14]",0.0
"OutIn[a12,a15]",0.0
"OutIn[a12,a16]",0.0
"OutIn[a12,a17]",0.0
"OutIn[a12,a18]",0.0
"OutIn[a12,a19]",0.0
"OutIn[a12,a20]",0.0
"OutIn[a12,a21]",0.0
"OutIn[a12,a22]",0.0
"OutIn[a12,a23]",0.0
"OutIn[a12,a24]",0.0
"OutIn[a12,a25]",0.0
"OutIn[a12,a26]",0.0
"OutIn[a12,a27]",0.0
"OutIn[a12,a28]",0.0
"OutIn[a12,a29]",0.0
"OutIn[a12,a30]",0.0
"OutIn[a12,a31]",0.0
"OutIn[a12,a32]",0.0
"OutIn[a12,a33]",0.0
"OutIn[a12,a34]",0.0
"OutIn[a12,a35]",0.0
"OutIn[a13,a01]",0.0
"OutIn[a13,a02]",0.0
"OutIn[a13,a03]",0.0
"OutIn[a13,a04]",0.0
"OutIn[a13,a05]",0.0
"OutIn[a13,a06]",0.0
"OutIn[a13,a07]",0.0
"OutIn[a13,a08]",1.0
"OutIn[a13,a09]",0.0
"OutIn[a13,a10]",1.0
"OutIn[a13,a11]",1.0
"OutIn[a13,a12]",1.0
"OutIn[a13,a13]",0.0
"OutIn[a13,a14]",1.0
"OutIn[a13,a15]",0.0
"OutIn[a13,a16]",0.0
"OutIn[a13,a17]",0.0
"OutIn[a13,a18]",0.0
"OutIn[a13,a19]",0.0
"OutIn[a13,a20]",0.0
"OutIn[a13,a21]",0.0
"OutIn[a13,a22]",0.0
"OutIn[a13,a23]",0.0
"OutIn[a13,a24]",1.0
"OutIn[a13,a25]",0.0
"OutIn[a13,a26]",1.0
"OutIn[a13,a27]",0.0
"OutIn[a13,a28]",0.0
"OutIn[a13,a29]",0.0
"OutIn[a13,a30]",0.0
"OutIn[a13,a31]",0.0
"OutIn[a13,a32]",0.0
"OutIn[a13,a33]",0.0
"OutIn[a13,a34]",0.0
"OutIn[a13,a35]",0.0
"OutIn[a14,a01]",0.0
"OutIn[a14,a02]",0.0
"OutIn[a14,a03]",0.0
"OutIn[a14,a04]",0.0
"OutIn[a14,a05]",0.0
"OutIn[a14,a06]",0.0
"OutIn[a14,a07]",0.0
"OutIn[a14,a08]",1.0
"OutIn[a14,a09]",0.0
"OutIn[a14,a10]",0.0
"OutIn[a14,a11]",1.0
"OutIn[a14,a12]",0.0
"OutIn[a14,a13]",0.0
"OutIn[a14,a14]",0.0
"OutIn[a14,a15]",0.0
"OutIn[a14,a16]",0.0
"OutIn[a14,a17]",0.0
"OutIn[a14,a18]",0.0
"OutIn[a14,a19]",0.0
"OutIn[a14,a20]",0.0
"OutIn[a14,a21]",0.0
"OutIn[a14,a22]",0.0
"OutIn[a14,a23]",0.0
"OutIn[a14,a24]",1.0
"OutIn[a14,a25]",0.0
"OutIn[a14,a26]",0.0
"OutIn[a14,a27]",0.0
"OutIn[a14,a28]",0.0
"OutIn[a14,a29]",0.0
"OutIn[a14,a30]",0.0
"OutIn[a14,a31]",0.0
"OutIn[a14,a32]",0.0
"OutIn[a14,a33]",0.0
"OutIn[a14,a34]",0.0
"OutIn[a14,a35]",0.0
"OutIn[a15,a01]",0.0
"OutIn[a15,a02]",0.0
"OutIn[a15,a03]",0.0
"OutIn[a15,a04]",0.0
"OutIn[a15,a05]",1.0
"OutIn[a15,a06]",1.0
"OutIn[a15,a07]",1.0
"OutIn[a15,a08]",1.0
"OutIn[a15,a09]",1.0
"OutIn[a15,a10]",1.0
"OutIn[a15,a11]",1.0
"OutIn[a15,a12]",1.0
"OutIn[a15,a13]",1.0
"OutIn[a15,a14]",1.0
"OutIn[a15,a15]",0.0
"OutIn[a15,a16]",1.0
"OutIn[a15,a17]",1.0
"OutIn[a15,a18]",1.0
"OutIn[a15,a19]",0.0
"OutIn[a15,a20]",0.0
"OutIn[a15,a21]",0.0
"OutIn[a15,a22]",0.0
"OutIn[a15,a23]",1.0
"OutIn[a15,a24]",1.0
"OutIn[a15,a25]",1.0
"OutIn[a15,a26]",1.0
"OutIn[a15,a27]",1.0
"OutIn[a15,a28]",0.0
"OutIn[a15,a29]",1.0
"OutIn[a15,a30]",1.0
"OutIn[a15,a31]",0.0
"OutIn[a15,a32]",1.0
"OutIn[a15,a33]",1.0
"OutIn[a15,a34]",1.0
"OutIn[a15,a35]",1.0
"OutIn[a16,a01]",0.0
"OutIn[a16,a02]",0.0
"OutIn[a16,a03]",0.0
"OutIn[a16,a04]",0.0
"OutIn[a16,a05]",1.0
"OutIn[a16,a06]",0.0
"OutIn[a16,a07]",0.0
"OutIn[a16,a08]",1.0
"OutIn[a16,a09]",0.0
"OutIn[a16,a10]",1.0
"OutIn[a16,a11]",1.0
"OutIn[a16,a12]",1.0
"OutIn[a16,a13]",1.0
"OutIn[a16,a14]",1.0
"OutIn[a16,a15]",0.0
"OutIn[a16,a16]",0.0
"OutIn[a16,a17]",0.0
"OutIn[a16,a18]",0.0
"OutIn[a16,a19]",0.0
"OutIn[a16,a20]",0.0
"OutIn[a16,a21]",0.0
"OutIn[a16,a22]",0.0
"OutIn[a16,a23]",0.0
"OutIn[a16,a24]",1.0
"OutIn[a16,a25]",1.0
"OutIn[a16,a26]",1.0
"OutIn[a16,a27]",0.0
"OutIn[a16,a28]",0.0
"OutIn[a16,a29]",1.0
"OutIn[a16,a30]",0.0
"OutIn[a16,a31]",0.0
"OutIn[a16,a32]",1.0
"OutIn[a16,a33]",0.0
"OutIn[a16,a34]",0.0
"OutIn[a16,a35]",1.0
"OutIn[a17,a01]",0.0
"OutIn[a17,a02]",0.0
"OutIn[a17,a03]",0.0
"OutIn[a17,a04]",0.0
"OutIn[a17,a05]",1.0
"OutIn[a17,a06]",1.0
"OutIn[a17,a07]",1.0
"OutIn[a17,a08]",1.0
"OutIn[a17,a09]",1.0
"OutIn[a17,a10]",1.0
"OutIn[a17,a11]",1.0
"OutIn[a17,a12]",1.0
"OutIn[a17,a13]",1.0
"OutIn[a17,a14]",1.0
"OutIn[a17,a15]",0.0
"OutIn[a17,a16]",1.0
"OutIn[a17,a17]",0.0
"OutIn[a17,a18]",1.0
"OutIn[a17,a19]",0.0
"OutIn[a17,a20]",0.0
"OutIn[a17,a21]",0.0
"OutIn[a17,a22]",0.0
"OutIn[a17,a23]",1.0
"OutIn[a17,a24]",1.0
"OutIn[a17,a25]",1.0
"OutIn[a17,a26]",1.0
"OutIn[a17,a27]",0.0
"OutIn[a17,a28]",0.0
"OutIn[a17,a29]",1.0
"OutIn[a17,a30]",1.0
"OutIn[a17,a31]",0.0
"OutIn[a17,a32]",1.0
"OutIn[a17,a33]",0.0
"OutIn[a17,a34]",1.0
"OutIn[a17,a35]",1.0
"OutIn[a18,a01]",0.0
"OutIn[a18,a02]",0.0
"OutIn[a18,a03]",0.0
"OutIn[a18,a04]",0.0
"OutIn[a18,a05]",1.0
"OutIn[a18,a06]",0.0
"OutIn[a18,a07]",0.0
"OutIn[a18,a08]",1.0
"OutIn[a18,a09]",0.0
"OutIn[a18,a10]",1.0
"OutIn[a18,a11]",1.0
"OutIn[a18,a12]",1.0
"OutIn[a18,a13]",1.0
"OutIn[a18,a14]",1.0
"OutIn[a18,a15]",0.0
"OutIn[a18,a16]",0.0
"OutIn[a18,a17]",0.0
"OutIn[a18,a18]",0.0
"OutIn[a18,a19]",0.0
"OutIn[a18,a20]",0.0
"OutIn[a18,a21]",0.0
"OutIn[a18,a22]",0.0
"OutIn[a18,a23]",0.0
"OutIn[a18,a24]",1.0
"OutIn[a18,a25]",1.0
"OutIn[a18,a26]",1.0
"OutIn[a18,a27]",0.0
"OutIn[a18,a28]",0.0
"OutIn[a18,a29]",1.0
"OutIn[a18,a30]",0.0
"OutIn[a18,a31]",0.0
"OutIn[a18,a32]",0.0
"OutIn[a18,a33]",0.0
"OutIn[a18,a34]",0.0
"OutIn[a18,a35]",1.0
"OutIn[a19,a01]",0.0
"OutIn[a19,a02]",0.0
"OutIn[a19,a03]",0.0
"OutIn[a19,a04]",0.0
"OutIn[a19,a05]",1.0
"OutIn[a19,a06]",1.0
"OutIn[a19,a07]",1.0
"OutIn[a19,a08]",1.0
"OutIn[a19,a09]",1.0
"OutIn[a19,a10]",1.0
"OutIn[a19,a11]",1.0
"OutIn[a19,a12]",1.0
"OutIn[a19,a13]",1.0
"OutIn[a19,a14]",1.0
"OutIn[a19,a15]",0.0
"OutIn[a19,a16]",1.0
"OutIn[a19,a17]",0.0
"OutIn[a19,a18]",1.0
"OutIn[a19,a19]",0.0
"OutIn[a19,a20]",0.0
"OutIn[a19,a21]",0.0
"OutIn[a19,a22]",0.0
"OutIn[a19,a23]",1.0
"OutIn[a19,a24]",1.0
"OutIn[a19,a25]",1.0
"OutIn[a19,a26]",1.0
"OutIn[a19,a27]",1.0
"OutIn[a19,a28]",0.0
"OutIn[a19,a29]",1.0
"OutIn[a19,a30]",1.0
"OutIn[a19,a31]",0.0
"OutIn[a19,a32]",1.0
"OutIn[a19,a33]",0.0
"OutIn[a19,a34]",1.0
"OutIn[a19,a35]",1.0
"OutIn[a20,a01]",0.0
"OutIn[a20,a02]",0.0
"OutIn[a20,a03]",0.0
"OutIn[a20,a04]",0.0
"OutIn[a20,a05]",1.0
"OutIn[a20,a06]",1.0
"OutIn[a20,a07]",1.0
"OutIn[a20,a08]",1.0
"OutIn[a20,a09]",1.0
"OutIn[a20,a10]",1.0
"OutIn[a20,a11]",1.0
"OutIn[a20,a12]",1.0
"OutIn[a20,a13]",1.0
"OutIn[a20,a14]",1.0
"OutIn[a20,a15]",0.0
"OutIn[a20,a16]",1.0
"OutIn[a20,a17]",1.0
"OutIn[a20,a18]",1.0
"OutIn[a20,a19]",0.0
"OutIn[a20,a20]",0.0
"OutIn[a20,a21]",0.0
"OutIn[a20,a22]",0.0
"OutIn[a20,a23]",1.0
"OutIn[a20,a24]",1.0
"OutIn[a20,a25]",1.0
"OutIn[a20,a26]",1.0
"OutIn[a20,a27]",1.0
"OutIn[a20,a28]",0.0
"OutIn[a20,a29]",1.0
"OutIn[a20,a30]",1.0
"OutIn[a20,a31]",0.0
"OutIn[a20,a32]",1.0
"OutIn[a20,a33]",1.0
"OutIn[a20,a34]",1.0
"OutIn[a20,a35]",1.0
"OutIn[a21,a01]",0.0
"OutIn[a21,a02]",0.0
"OutIn[a21,a03]",0.0
"OutIn[a21,a04]",0.0
"OutIn[a21,a05]",1.0
"OutIn[a21,a06]",1.0
"OutIn[a21,a07]",1.0
"OutIn[a21,a08]",1.0
"OutIn[a21,a09]",1.0
"OutIn[a21,a10]",1.0
"OutIn[a21,a11]",1.0
"OutIn[a21,a12]",1.0
"OutIn[a21,a13]",1.0
"OutIn[a21,a14]",1.0
"OutIn[a21,a15]",0.0
"OutIn[a21,a16]",1.0
"OutIn[a21,a17]",1.0
"OutIn[a21,a18]",1.0
"OutIn[a21,a19]",0.0
"OutIn[a21,a20]",0.0
"OutIn[a21,a21]",0.0
"OutIn[a21,a22]",0.0
"OutIn[a21,a23]",1.0
"OutIn[a21,a24]",1.0
"OutIn[a21,a25]",1.0
"OutIn[a21,a26]",1.0
"OutIn[a21,a27]",1.0
"OutIn[a21,a28]",0.0
"OutIn[a21,a29]",1.0
"OutIn[a21,a30]",1.0
"OutIn[a21,a31]",0.0
"OutIn[a21,a32]",1.0
"OutIn[a21,a33]",1.0
"OutIn[a21,a34]",1.0
"OutIn[a21,a35]",1.0
"OutIn[a22,a01]",0.0
"OutIn[a22,a02]",0.0
"OutIn[a22,a03]",0.0
"OutIn[a22,a04]",0.0
"OutIn[a22,a05]",1.0
"OutIn[a22,a06]",1.0
"OutIn[a22,a07]",1.0
"OutIn[a22,a08]",1.0
"OutIn[a22,a09]",1.0
"OutIn[a22,a10]",1.0
"OutIn[a22,a11]",1.0
"OutIn[a22,a12]",1.0
"OutIn[a22,a13]",1.0
"OutIn[a22,a14]",1.0
"OutIn[a22,a15]",0.0
"OutIn[a22,a16]",1.0
"OutIn[a22,a17]",1.0
"OutIn[a22,a18]",1.0
"OutIn[a22,a19]",0.0
"OutIn[a22,a20]",0.0
"OutIn[a22,a21]",0.0
"OutIn[a22,a22]",0.0
"OutIn[a22,a23]",1.0
"OutIn[a22,a24]",1.0
"OutIn[a22,a25]",1.0
"OutIn[a22,a26]",1.0
"OutIn[a22,a27]",1.0
"OutIn[a22,a28]",0.0
"OutIn[a22,a29]",1.0
"OutIn[a22,a30]",1.0
"OutIn[a22,a31]",0.0
"OutIn[a22,a32]",1.0
"OutIn[a22,a33]",1.0
"OutIn[a22,a34]",1.0
"OutIn[a22,a35]",1.0
"OutIn[a23,a01]",0.0
"OutIn[a23,a02]",0.0
"OutIn[a23,a03]",0.0
"OutIn[a23,a04]",0.0
"OutIn[a23,a05]",1.0
"OutIn[a23,a06]",0.0
"OutIn[a23,a07]",0.0
"OutIn[a23,a08]",1.0
"OutIn[a23,a09]",0.0
"OutIn[a23,a10]",1.0
"OutIn[a23,a11]",1.0
"OutIn[a23,a12]",1.0
"OutIn[a23,a13]",1.0
"OutIn[a23,a14]",1.0
"OutIn[a23,a15]",0.0
"OutIn[a23,a16]",0.0
"OutIn[a23,a17]",0.0
"OutIn[a23,a18]",0.0
"OutIn[a23,a19]",0.0
"OutIn[a23,a20]",0.0
"OutIn[a23,a21]",0.0
"OutIn[a23,a22]",0.0
"OutIn[a23,a23]",0.0
"OutIn[a23,a24]",1.0
"OutIn[a23,a25]",1.0
"OutIn[a23,a26]",1.0
"OutIn[a23,a27]",0.0
"OutIn[a23,a28]",0.0
"OutIn[a23,a29]",1.0
"OutIn[a23,a30]",0.0
"OutIn[a23,a31]",0.0
"OutIn[a23,a32]",0.0
"OutIn[a23,a33]",0.0
"OutIn[a23,a34]",0.0
"OutIn[a23,a35]",1.0
"OutIn[a24,a01]",0.0
"OutIn[a24,a02]",0.0
"OutIn[a24,a03]",0.0
"OutIn[a24,a04]",0.0
"OutIn[a24,a05]",0.0
"OutIn[a24,a06]",0.0
"OutIn[a24,a07]",0.0
"OutIn[a24,a08]",0.0
"OutIn[a24,a09]",0.0
"OutIn[a24,a10]",0.0
"OutIn[a24,a11]",0.0
"OutIn[a24,a12]",0.0
"OutIn[a24,a13]",0.0
"OutIn[a24,a14]",0.0
"OutIn[a24,a15]",0.0
"OutIn[a24,a16]",0.0
"OutIn[a24,a17]",0.0
"OutIn[a24,a18]",0.0
"OutIn[a24,a19]",0.0
"OutIn[a24,a20]",0.0
"OutIn[a24,a21]",0.0
"OutIn[a24,a22]",0.0
"OutIn[a24,a23]",0.0
"OutIn[a24,a24]",0.0
"OutIn[a24,a25]",0.0
"OutIn[a24,a26]",0.0
"OutIn[a24,a27]",0.0
"OutIn[a24,a28]",0.0
"OutIn[a24,a29]",0.0
"OutIn[a24,a30]",0.0
"OutIn[a24,a31]",0.0
"OutIn[a24,a32]",0.0
"OutIn[a24,a33]",0.0
"OutIn[a24,a34]",0.0
"OutIn[a24,a35]",0.0
"OutIn[a25,a01]",0.0
"OutIn[a25,a02]",0.0
"OutIn[a25,a03]",0.0
"OutIn[a25,a04]",0.0
"OutIn[a25,a05]",0.0
"OutIn[a25,a06]",0.0
"OutIn[a25,a07]",0.0
"OutIn[a25,a08]",1.0
"OutIn[a25,a09]",0.0
"OutIn[a25,a10]",1.0
"OutIn[a25,a11]",1.0
"OutIn[a25,a12]",0.0
"OutIn[a25,a13]",0.0
"OutIn[a25,a14]",0.0
"OutIn[a25,a15]",0.0
"OutIn[a25,a16]",0.0
"OutIn[a25,a17]",0.0
"OutIn[a25,a18]",0.0
"OutIn[a25,a19]",0.0
"OutIn[a25,a20]",0.0
"OutIn[a25,a21]",0.0
"OutIn[a25,a22]",0.0
"OutIn[a25,a23]",0.0
"OutIn[a25,a24]",1.0
"OutIn[a25,a25]",0.0
"OutIn[a25,a26]",1.0
"OutIn[a25,a27]",0.0
"OutIn[a25,a28]",0.0
"OutIn[a25,a29]",0.0
"OutIn[a25,a30]",0.0
"OutIn[a25,a31]",0.0
"OutIn[a25,a32]",0.0
"OutIn[a25,a33]",0.0
"OutIn[a25,a34]",0.0
"OutIn[a25,a35]",0.0
"OutIn[a26,a01]",0.0
"OutIn[a26,a02]",0.0
"OutIn[a26,a03]",0.0
"OutIn[a26,a04]",0.0
"OutIn[a26,a05]",0.0
"OutIn[a26,a06]",0.0
"OutIn[a26,a07]",0.0
"OutIn[a26,a08]",1.0
"OutIn[a26,a09]",0.0
"OutIn[a26,a10]",0.0
"OutIn[a26,a11]",0.0
"OutIn[a26,a12]",0.0
"OutIn[a26,a13]",0.0
"OutIn[a26,a14]",0.0
"OutIn[a26,a15]",0.0
"OutIn[a26,a16]",0.0
"OutIn[a26,a17]",0.0
"OutIn[a26,a18]",0.0
"OutIn[a26,a19]",0.0
"OutIn[a26,a20]",0.0
"OutIn[a26,a21]",0.0
"OutIn[a26,a22]",0.0
"OutIn[a26,a23]",0.0
"OutIn[a26,a24]",1.0
"OutIn[a26,a25]",0.0
"OutIn[a26,a26]",0.0
"OutIn[a26,a27]",0.0
"OutIn[a26,a28]",0.0
"OutIn[a26,a29]",0.0
"OutIn[a26,a30]",0.0
"OutIn[a26,a31]",0.0
"OutIn[a26,a32]",0.0
"OutIn[a26,a33]",0.0
"OutIn[a26,a34]",0.0
"OutIn[a26,a35]",0.0
"OutIn[a27,a01]",0.0
"OutIn[a27,a02]",0.0
"OutIn[a27,a03]",0.0
"OutIn[a27,a04]",0.0
"OutIn[a27,a05]",1.0
"OutIn[a27,a06]",0.0
"OutIn[a27,a07]",1.0
"OutIn[a27,a08]",1.0
"OutIn[a27,a09]",0.0
"OutIn[a27,a10]",1.0
"OutIn[a27,a11]",1.0
"OutIn[a27,a12]",1.0
"OutIn[a27,a13]",1.0
"OutIn[a27,a14]",1.0
"OutIn[a27,a15]",0.0
"OutIn[a27,a16]",1.0
"OutIn[a27,a17]",0.0
"OutIn[a27,a18]",1.0
"OutIn[a27,a19]",0.0
"OutIn[a27,a20]",0.0
"OutIn[a27,a21]",0.0
"OutIn[a27,a22]",0.0
"OutIn[a27,a23]",1.0
"OutIn[a27,a24]",1.0
"OutIn[a27,a25]",1.0
"OutIn[a27,a26]",1.0
"OutIn[a27,a27]",0.0
"OutIn[a27,a28]",0.0
"OutIn[a27,a29]",1.0
"OutIn[a27,a30]",0.0
"OutIn[a27,a31]",0.0
"OutIn[a27,a32]",1.0
"OutIn[a27,a33]",0.0
"OutIn[a27,a34]",0.0
